"","id","Date","GameID","play_id","Drive","qtr","TimeSecs","posteam","DefensiveTeam","down","ydstogo","yrdline100","play_type","net_yards","GoalToGo","FirstDown","sp","Touchdown","ExPointResult","TwoPointConv","Fumble","RecFumbTeam","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","Safety","FieldGoalResult","ReturnResult","InterceptionThrown","HomeTeam","AwayTeam"
"1671",1795,"11/25/2017","2017112500",131,22,4,221.5385,"LV","D",1,10,49,"Run",-9,0,0,0,0,NA,NA,0,"",20,23,-3,3,0,"",NA,0,"LV","D"
"1672",1796,"11/25/2017","2017112500",132,22,4,199.3846,"LV","D",2,19,58,"Run",0,0,0,0,0,NA,NA,0,"",20,23,-3,3,0,"",NA,0,"LV","D"
"1673",1797,"11/25/2017","2017112500",133,22,4,177.2308,"LV","D",3,19,58,"Pass",0,0,0,0,0,NA,NA,0,"",20,23,-3,3,0,"",NA,0,"LV","D"
"1674",1798,"11/25/2017","2017112500",134,22,4,155.0769,"LV","D",4,19,58,"Pass",45,0,1,0,0,NA,NA,0,"",20,23,-3,3,0,"",NA,0,"LV","D"
"1675",1799,"11/25/2017","2017112500",135,22,4,132.9231,"LV","D",1,10,13,"Run",-1,0,0,0,0,NA,NA,0,"",20,23,-3,3,0,"",NA,0,"LV","D"
"1676",1800,"11/25/2017","2017112500",136,22,4,110.7692,"LV","D",2,11,14,"Run",1,0,0,0,0,NA,NA,0,"",20,23,-3,3,0,"",NA,0,"LV","D"
"1677",1801,"11/25/2017","2017112500",137,22,4,88.6154,"LV","D",3,10,13,"Pass",0,0,0,0,0,NA,NA,0,"",20,23,-3,3,0,"",NA,0,"LV","D"
"1678",1803,"11/25/2017","2017112500",139,22,4,66.4615,"LV","D",4,10,13,"Pass",0,0,0,0,0,NA,NA,0,"",20,23,-3,3,0,"",NA,0,"LV","D"
"1679",1804,"11/25/2017","2017112500",140,23,4,44.3077,"D","LV",1,10,87,"Run",-1,0,0,0,0,NA,NA,0,"",23,20,3,3,0,"",NA,0,"LV","D"
"1680",1805,"11/25/2017","2017112500",141,23,4,22.1538,"D","LV",2,11,88,"Run",-1,0,0,0,0,NA,NA,0,"",23,20,3,3,0,"",NA,0,"LV","D"
"1681",1806,"11/25/2017","2017112500",142,23,4,NA,"D","LV",NA,0,88,"End of Game",0,0,0,0,0,NA,NA,0,"",23,20,3,3,0,"",NA,0,"LV","D"
"1682",1807,"9/29/2017","2017092901",1,1,1,2880,"HC","U",NA,0,40,"Kickoff",80,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"U","HC"
"1683",1808,"9/29/2017","2017092901",2,1,1,2856.3934,"HC","U",1,10,80,"Pass",22,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"U","HC"
"1684",1809,"9/29/2017","2017092901",3,1,1,2832.7869,"HC","U",1,10,58,"Run",10,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"U","HC"
"1685",1810,"9/29/2017","2017092901",4,1,1,2809.1803,"HC","U",1,10,48,"Run",3,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"U","HC"
"1686",1811,"9/29/2017","2017092901",5,1,1,2785.5738,"HC","U",2,7,45,"Run",6,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"U","HC"
"1687",1812,"9/29/2017","2017092901",6,1,1,2761.9672,"HC","U",3,1,39,"Pass",33,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"U","HC"
"1688",1813,"9/29/2017","2017092901",7,1,1,2738.3607,"HC","U",1,6,6,"Run",3,1,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"U","HC"
"1689",1814,"9/29/2017","2017092901",8,1,1,2714.7541,"HC","U",2,3,3,"Run",0,1,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"U","HC"
"1690",1815,"9/29/2017","2017092901",9,1,1,2691.1475,"HC","U",3,3,3,"Run",3,1,0,1,1,NA,NA,0,"",6,0,6,6,0,"",NA,0,"U","HC"
"1691",1816,"9/29/2017","2017092901",10,1,1,NA,"HC","U",NA,3,2,"Extra Point",0,0,0,1,0,"FAILED",NA,0,"",6,0,6,6,0,"",NA,0,"U","HC"
"1692",1817,"9/29/2017","2017092901",12,2,1,2667.541,"U","HC",NA,0,40,"Kickoff",75,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1693",1818,"9/29/2017","2017092901",13,2,1,2643.9344,"U","HC",1,10,75,"Run",1,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1694",1819,"9/29/2017","2017092901",14,2,1,2620.3279,"U","HC",2,9,74,"Run",3,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1695",1820,"9/29/2017","2017092901",15,2,1,2596.7213,"U","HC",3,4,71,"Pass",6,0,1,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1696",1821,"9/29/2017","2017092901",16,2,1,2573.1148,"U","HC",1,10,65,"Run",16,0,1,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1697",1822,"9/29/2017","2017092901",17,2,1,2549.5082,"U","HC",1,10,49,"Run",0,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1698",1823,"9/29/2017","2017092901",18,2,1,2525.9016,"U","HC",2,10,49,"Run",1,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1699",1824,"9/29/2017","2017092901",19,2,1,2502.2951,"U","HC",3,9,48,"Pass",0,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1700",1825,"9/29/2017","2017092901",20,2,1,2478.6885,"U","HC",4,9,48,"Punt",28,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1701",1826,"9/29/2017","2017092901",21,3,1,2455.082,"HC","U",1,10,80,"Run",5,0,0,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"U","HC"
"1702",1827,"9/29/2017","2017092901",22,3,1,2431.4754,"HC","U",2,5,75,"Run",10,0,1,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"U","HC"
"1703",1828,"9/29/2017","2017092901",23,3,1,2407.8689,"HC","U",1,10,65,"Run",2,0,0,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"U","HC"
"1704",1829,"9/29/2017","2017092901",24,3,1,2384.2623,"HC","U",2,8,63,"Run",6,0,0,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"U","HC"
"1705",1831,"9/29/2017","2017092901",26,3,1,2360.6557,"HC","U",3,2,63,"Run",9,0,1,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"U","HC"
"1706",1832,"9/29/2017","2017092901",27,3,1,2337.0492,"HC","U",1,10,54,"Pass",14,0,1,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"U","HC"
"1707",1833,"9/29/2017","2017092901",28,3,1,2313.4426,"HC","U",1,10,40,"Run",25,0,1,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"U","HC"
"1708",1834,"9/29/2017","2017092901",29,3,1,2289.8361,"HC","U",1,10,15,"Run",14,0,0,0,0,NA,NA,1,"U",6,0,6,6,0,"",NA,0,"U","HC"
"1709",1836,"9/29/2017","2017092901",31,4,1,2266.2295,"U","HC",1,10,99,"Run",0,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1710",1838,"9/29/2017","2017092901",33,4,1,2242.623,"U","HC",2,10,99,"Pass",0,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"U","HC"
"1711",1839,"9/29/2017","2017092901",34,4,1,2219.0164,"U","HC",3,10,99,"Run",-1,0,0,1,0,NA,NA,0,"",0,8,-8,8,1,"",NA,0,"U","HC"
"1712",1840,"9/29/2017","2017092901",36,5,1,2195.4098,"HC","U",NA,0,20,"Kickoff",51,0,0,0,0,NA,NA,0,"",8,0,8,8,0,"",NA,0,"U","HC"
"1713",1841,"9/29/2017","2017092901",37,5,1,2171.8033,"HC","U",1,10,51,"Run",18,0,1,0,0,NA,NA,0,"",8,0,8,8,0,"",NA,0,"U","HC"
"1714",1842,"9/29/2017","2017092901",38,5,1,2148.1967,"HC","U",1,10,31,"Run",23,0,0,0,0,NA,NA,0,"",8,0,8,8,0,"",NA,0,"U","HC"
"1715",1843,"9/29/2017","2017092901",39,5,1,NA,"HC","U",NA,0,NA,"End of Quarter",0,1,0,0,0,NA,NA,0,"",8,0,8,8,0,"",NA,0,"U","HC"
"1716",1844,"9/29/2017","2017092901",40,5,2,2124.5902,"HC","U",1,8,8,"Run",-2,1,0,0,0,NA,NA,0,"",8,0,8,8,0,"",NA,0,"U","HC"
"1717",1845,"9/29/2017","2017092901",41,5,2,2100.9836,"HC","U",2,10,10,"Run",10,1,0,1,1,NA,NA,0,"",14,0,14,14,0,"",NA,0,"U","HC"
"1718",1846,"9/29/2017","2017092901",42,5,2,NA,"HC","U",NA,3,NA,"Run",0,0,0,1,0,NA,"FAILED",0,"",14,0,14,14,0,"",NA,0,"U","HC"
"1719",1847,"9/29/2017","2017092901",44,6,2,2077.377,"U","HC",NA,0,40,"Kickoff",65,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1720",1848,"9/29/2017","2017092901",45,6,2,2053.7705,"U","HC",1,10,65,"Run",-1,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1721",1849,"9/29/2017","2017092901",46,6,2,2030.1639,"U","HC",2,11,66,"Pass",0,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1722",1850,"9/29/2017","2017092901",47,6,2,2006.5574,"U","HC",3,11,66,"Pass",22,0,1,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1723",1851,"9/29/2017","2017092901",48,6,2,1982.9508,"U","HC",1,10,44,"Run",4,0,0,0,0,NA,NA,1,"HC",0,14,-14,14,0,"",NA,0,"U","HC"
"1724",1852,"9/29/2017","2017092901",49,7,2,1959.3443,"HC","U",1,10,60,"Pass",30,0,1,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"U","HC"
"1725",1853,"9/29/2017","2017092901",50,7,2,1935.7377,"HC","U",1,10,30,"Run",0,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"U","HC"
"1726",1854,"9/29/2017","2017092901",51,7,2,1912.1311,"HC","U",2,10,30,"Run",-6,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"U","HC"
"1727",1855,"9/29/2017","2017092901",52,7,2,1888.5246,"HC","U",3,16,36,"Pass",0,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,1,"U","HC"
"1728",1856,"9/29/2017","2017092901",53,8,2,1864.918,"U","HC",1,10,91,"Run",8,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1729",1857,"9/29/2017","2017092901",54,8,2,1841.3115,"U","HC",2,2,83,"Run",4,0,1,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1730",1858,"9/29/2017","2017092901",55,8,2,1817.7049,"U","HC",1,10,79,"Run",-1,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1731",1859,"9/29/2017","2017092901",56,8,2,1794.0984,"U","HC",2,10,80,"Pass",0,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1732",1860,"9/29/2017","2017092901",57,8,2,1770.4918,"U","HC",3,10,80,"Pass",0,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1733",1861,"9/29/2017","2017092901",58,8,2,1746.8852,"U","HC",4,10,80,"Punt",43,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1734",1862,"9/29/2017","2017092901",59,9,2,1723.2787,"HC","U",1,10,63,"Run",0,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"U","HC"
"1735",1863,"9/29/2017","2017092901",60,9,2,1699.6721,"HC","U",2,10,63,"Run",-17,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"U","HC"
"1736",1864,"9/29/2017","2017092901",61,9,2,1676.0656,"HC","U",3,27,80,"Run",9,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"U","HC"
"1737",1865,"9/29/2017","2017092901",62,9,2,1652.459,"HC","U",4,16,71,"Punt",27,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"U","HC"
"1738",1866,"9/29/2017","2017092901",63,10,2,1628.8525,"U","HC",1,10,54,"Run",5,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1739",1867,"9/29/2017","2017092901",64,10,2,1605.2459,"U","HC",2,5,49,"Run",6,0,1,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1740",1868,"9/29/2017","2017092901",65,10,2,1581.6393,"U","HC",1,10,43,"Run",0,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1741",1869,"9/29/2017","2017092901",66,10,2,1558.0328,"U","HC",2,10,43,"Run",6,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1742",1870,"9/29/2017","2017092901",67,10,2,1534.4262,"U","HC",3,4,37,"Run",-3,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"U","HC"
"1743",1871,"9/29/2017","2017092901",68,10,2,1510.8197,"U","HC",4,7,40,"Run",-12,0,0,1,1,NA,NA,1,"HC",0,20,-20,20,0,"",NA,0,"U","HC"
"1744",1872,"9/29/2017","2017092901",69,0,2,NA,"HC","U",NA,3,3,"Run",0,1,0,1,0,NA,"Success",0,"",22,0,22,22,0,"",NA,0,"U","HC"
"1745",1873,"9/29/2017","2017092901",70,11,2,1487.2131,"U","HC",NA,0,40,"Kickoff",54,0,0,0,0,NA,NA,0,"",0,22,-22,22,0,"",NA,0,"U","HC"
"1746",1874,"9/29/2017","2017092901",71,11,2,1463.6066,"U","HC",1,10,54,"Run",2,0,0,0,0,NA,NA,0,"",0,22,-22,22,0,"",NA,0,"U","HC"
"1747",1875,"9/29/2017","2017092901",72,11,2,NA,"U","HC",NA,0,NA,"End of Half",0,1,0,0,0,NA,NA,0,"",0,22,-22,22,0,"",NA,0,"U","HC"
"1748",1876,"9/29/2017","2017092901",73,12,3,1440,"U","HC",NA,0,40,"Kickoff",63,0,0,0,0,NA,NA,0,"",0,22,-22,22,0,"",NA,0,"U","HC"
"1749",1877,"9/29/2017","2017092901",74,12,3,1405.7143,"U","HC",1,10,63,"Run",3,0,0,0,0,NA,NA,0,"",0,22,-22,22,0,"",NA,0,"U","HC"
"1750",1878,"9/29/2017","2017092901",75,12,3,1371.4286,"U","HC",2,7,60,"Run",-3,0,0,0,0,NA,NA,0,"",0,22,-22,22,0,"",NA,0,"U","HC"
"1751",1879,"9/29/2017","2017092901",76,12,3,1337.1429,"U","HC",3,10,63,"Pass",0,0,0,0,0,NA,NA,0,"",0,22,-22,22,0,"",NA,0,"U","HC"
"1752",1880,"9/29/2017","2017092901",77,12,3,1302.8571,"U","HC",4,10,63,"Punt",32,0,0,0,0,NA,NA,0,"",0,22,-22,22,0,"",NA,0,"U","HC"
"1753",1881,"9/29/2017","2017092901",78,13,3,1268.5714,"HC","U",1,10,69,"Run",2,0,0,0,0,NA,NA,0,"",22,0,22,22,0,"",NA,0,"U","HC"
"1754",1882,"9/29/2017","2017092901",79,13,3,1234.2857,"HC","U",2,8,67,"Run",32,0,1,0,0,NA,NA,0,"",22,0,22,22,0,"",NA,0,"U","HC"
"1755",1883,"9/29/2017","2017092901",80,13,3,1200,"HC","U",1,10,35,"Run",17,0,1,0,0,NA,NA,0,"",22,0,22,22,0,"",NA,0,"U","HC"
"1756",1884,"9/29/2017","2017092901",81,13,3,1165.7143,"HC","U",1,10,18,"Run",12,0,1,0,0,NA,NA,0,"",22,0,22,22,0,"",NA,0,"U","HC"
"1757",1885,"9/29/2017","2017092901",82,13,3,1131.4286,"HC","U",1,6,6,"Run",6,1,0,1,1,NA,NA,0,"",28,0,28,28,0,"",NA,0,"U","HC"
"1758",1886,"9/29/2017","2017092901",83,13,3,NA,"HC","U",NA,3,NA,"Run",0,0,0,1,0,NA,"FAILED",0,"",28,0,28,28,0,"",NA,0,"U","HC"
"1759",1887,"9/29/2017","2017092901",85,14,3,1097.1429,"U","HC",NA,0,40,"Kickoff",60,0,0,0,0,NA,NA,0,"",0,28,-28,28,0,"",NA,0,"U","HC"
"1760",1888,"9/29/2017","2017092901",86,14,3,1062.8571,"U","HC",1,10,60,"Pass",0,0,0,0,0,NA,NA,0,"",0,28,-28,28,0,"",NA,0,"U","HC"
"1761",1889,"9/29/2017","2017092901",87,14,3,1028.5714,"U","HC",2,10,60,"Pass",-3,0,0,0,0,NA,NA,0,"",0,28,-28,28,0,"",NA,0,"U","HC"
"1762",1890,"9/29/2017","2017092901",88,14,3,994.2857,"U","HC",3,13,63,"Pass",0,0,0,1,1,NA,NA,0,"",0,34,-34,34,0,"",NA,1,"U","HC"
"1763",1891,"9/29/2017","2017092901",90,0,3,NA,"HC","U",NA,3,7,"Run",0,0,0,1,0,NA,"Success",0,"",36,0,36,36,0,"",NA,0,"U","HC"
"1764",1892,"9/29/2017","2017092901",92,15,3,960,"U","HC",NA,0,40,"Kickoff",68,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1765",1893,"9/29/2017","2017092901",93,15,3,925.7143,"U","HC",1,10,68,"Run",-2,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1766",1894,"9/29/2017","2017092901",94,15,3,891.4286,"U","HC",2,12,70,"Run",1,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1767",1895,"9/29/2017","2017092901",95,15,3,857.1429,"U","HC",3,11,69,"Run",1,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1768",1896,"9/29/2017","2017092901",96,15,3,822.8571,"U","HC",4,10,68,"Punt",37,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1769",1897,"9/29/2017","2017092901",97,16,3,788.5714,"HC","U",1,10,69,"Run",1,0,0,0,0,NA,NA,0,"",36,0,36,36,0,"",NA,0,"U","HC"
"1770",1898,"9/29/2017","2017092901",98,16,3,754.2857,"HC","U",2,9,68,"Run",1,0,0,0,0,NA,NA,0,"",36,0,36,36,0,"",NA,0,"U","HC"
"1771",1899,"9/29/2017","2017092901",99,16,3,720,"HC","U",3,8,67,"Run",-3,0,0,0,0,NA,NA,0,"",36,0,36,36,0,"",NA,0,"U","HC"
"1772",1900,"9/29/2017","2017092901",100,16,3,685.7143,"HC","U",4,11,70,"Punt",32,0,0,0,0,NA,NA,0,"",36,0,36,36,0,"",NA,0,"U","HC"
"1773",1901,"9/29/2017","2017092901",101,17,3,651.4286,"U","HC",1,10,62,"Run",13,0,1,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1774",1902,"9/29/2017","2017092901",102,17,3,NA,"U","HC",NA,0,62,"End of Quarter",0,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1775",1903,"9/29/2017","2017092901",103,17,4,617.1429,"U","HC",1,10,49,"Run",5,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1776",1904,"9/29/2017","2017092901",104,17,4,582.8571,"U","HC",2,5,44,"Run",5,0,1,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1777",1905,"9/29/2017","2017092901",105,17,4,548.5714,"U","HC",1,10,39,"Run",9,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1778",1906,"9/29/2017","2017092901",106,17,4,514.2857,"U","HC",2,1,30,"Run",0,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1779",1907,"9/29/2017","2017092901",107,17,4,480,"U","HC",3,1,30,"Run",2,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1780",1908,"9/29/2017","2017092901",108,17,4,445.7143,"U","HC",1,10,28,"Run",1,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1781",1909,"9/29/2017","2017092901",109,17,4,411.4286,"U","HC",2,9,27,"Pass",-1,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1782",1911,"9/29/2017","2017092901",111,17,4,377.1429,"U","HC",3,5,23,"Run",4,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1783",1912,"9/29/2017","2017092901",112,17,4,342.8571,"U","HC",4,1,19,"Run",8,0,1,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1784",1913,"9/29/2017","2017092901",113,17,4,308.5714,"U","HC",1,10,11,"Run",4,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1785",1914,"9/29/2017","2017092901",114,17,4,274.2857,"U","HC",2,6,7,"Run",0,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1786",1915,"9/29/2017","2017092901",115,17,4,240,"U","HC",3,6,7,"Pass",0,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1787",1916,"9/29/2017","2017092901",116,17,4,205.7143,"U","HC",4,6,7,"Pass",0,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,1,"U","HC"
"1788",1917,"9/29/2017","2017092901",117,18,4,171.4286,"HC","U",1,10,80,"Run",-3,0,0,0,0,NA,NA,0,"",36,0,36,36,0,"",NA,0,"U","HC"
"1789",1918,"9/29/2017","2017092901",118,18,4,137.1429,"HC","U",2,13,83,"Run",9,0,0,0,0,NA,NA,0,"",36,0,36,36,0,"",NA,0,"U","HC"
"1790",1919,"9/29/2017","2017092901",119,18,4,102.8571,"HC","U",3,4,74,"Run",2,0,0,0,0,NA,NA,0,"",36,0,36,36,0,"",NA,0,"U","HC"
"1791",1920,"9/29/2017","2017092901",120,18,4,68.5714,"HC","U",4,2,72,"Run",-1,0,0,0,0,NA,NA,0,"",36,0,36,36,0,"",NA,0,"U","HC"
"1792",1921,"9/29/2017","2017092901",121,19,4,34.2857,"U","HC",1,10,27,"Run",-1,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1793",1922,"9/29/2017","2017092901",122,19,4,NA,"U","HC",NA,0,28,"End of Game",0,0,0,0,0,NA,NA,0,"",0,36,-36,36,0,"",NA,0,"U","HC"
"1794",1923,"9/22/2017","2017092201",1,1,1,2880,"HC","PM",NA,0,40,"Kickoff",58,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1795",1924,"9/22/2017","2017092201",2,1,1,2858.1818,"HC","PM",1,10,58,"Run",9,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1796",1925,"9/22/2017","2017092201",3,1,1,2836.3636,"HC","PM",2,1,49,"Run",10,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1797",1926,"9/22/2017","2017092201",4,1,1,2814.5455,"HC","PM",1,10,39,"Run",3,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1798",1927,"9/22/2017","2017092201",5,1,1,2792.7273,"HC","PM",2,7,35,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,1,"HC","PM"
"1799",1928,"9/22/2017","2017092201",6,2,1,2770.9091,"PM","HC",1,10,90,"Run",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1800",1929,"9/22/2017","2017092201",7,2,1,2749.0909,"PM","HC",2,10,90,"Run",2,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1801",1930,"9/22/2017","2017092201",8,2,1,2727.2727,"PM","HC",3,8,88,"Run",1,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1802",1931,"9/22/2017","2017092201",9,2,1,2705.4545,"PM","HC",4,7,87,"Punt",42,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1803",1932,"9/22/2017","2017092201",10,3,1,2683.6364,"HC","PM",1,10,55,"Run",15,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1804",1933,"9/22/2017","2017092201",11,3,1,2661.8182,"HC","PM",1,10,40,"Run",20,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"HC","PM"
"1805",1934,"9/22/2017","2017092201",12,3,1,2640,"HC","PM",1,10,20,"Run",20,0,0,1,1,NA,NA,0,"",6,0,6,6,0,"",NA,0,"HC","PM"
"1806",1935,"9/22/2017","2017092201",13,3,1,NA,"HC","PM",NA,3,3,"Extra Point",0,0,0,1,0,"Made",NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1807",1936,"9/22/2017","2017092201",14,4,1,2618.1818,"PM","HC",NA,0,40,"Kickoff",65,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"HC","PM"
"1808",1937,"9/22/2017","2017092201",15,4,1,2596.3636,"PM","HC",1,10,65,"Run",-3,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"HC","PM"
"1809",1938,"9/22/2017","2017092201",16,4,1,2574.5455,"PM","HC",2,13,68,"Run",0,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"HC","PM"
"1810",1939,"9/22/2017","2017092201",17,4,1,2552.7273,"PM","HC",3,13,68,"Run",1,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"HC","PM"
"1811",1940,"9/22/2017","2017092201",18,4,1,2530.9091,"PM","HC",4,12,67,"Punt",20,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"HC","PM"
"1812",1942,"9/22/2017","2017092201",20,5,1,2509.0909,"HC","PM",1,18,55,"Run",12,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1813",1943,"9/22/2017","2017092201",21,5,1,2487.2727,"HC","PM",2,6,43,"Run",4,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1814",1944,"9/22/2017","2017092201",22,5,1,2465.4545,"HC","PM",3,3,39,"Run",-3,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1815",1945,"9/22/2017","2017092201",23,5,1,2443.6364,"HC","PM",4,5,42,"Pass",0,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1816",1946,"9/22/2017","2017092201",24,6,1,2421.8182,"PM","HC",1,10,58,"Run",-2,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"HC","PM"
"1817",1948,"9/22/2017","2017092201",26,6,1,2400,"PM","HC",2,17,65,"Run",-2,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"HC","PM"
"1818",1949,"9/22/2017","2017092201",27,6,1,2378.1818,"PM","HC",3,19,67,"Pass",0,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"HC","PM"
